result,url_length,url_has_http//,url_has_https//,url_contains_num,url_num_dots,url_num_slashes,number_of_dash,has_at_symbol,has_tilde_symbol,number_of_underscore,number_of_numpercent,number_of_ampersand,number_of_hash,url_contains_ip
0,86,0,1,1,3,10,3,0,0,0,0,0,0,0
0,91,0,1,1,3,10,2,0,0,0,0,0,0,0
0,103,0,1,1,3,10,4,0,0,0,0,0,0,0
0,80,0,1,1,3,10,2,0,0,0,0,0,0,0
0,93,0,1,1,3,10,2,0,0,0,0,0,0,0
0,87,0,1,1,3,10,2,0,0,0,0,0,0,0
0,102,0,1,1,3,10,5,0,0,0,0,0,0,0
0,87,0,1,1,3,10,3,0,0,0,0,0,0,0
0,94,0,1,1,3,10,4,0,0,0,0,0,0,0
0,83,0,1,1,3,10,3,0,0,0,0,0,0,0
0,85,0,1,1,3,10,3,0,0,0,0,0,0,0
0,89,0,1,1,3,10,2,0,0,0,0,0,0,0
0,115,0,1,1,3,10,7,0,0,0,0,0,0,0
0,92,0,1,1,3,10,3,0,0,0,0,0,0,0
0,95,0,1,1,3,10,3,0,0,0,0,0,0,0
0,92,0,1,1,3,10,2,0,0,0,0,0,0,0
0,100,0,1,1,3,10,3,0,0,0,0,0,0,0
0,90,0,1,1,3,10,2,0,0,0,0,0,0,0
0,97,0,1,1,3,10,5,0,0,0,0,0,0,0
0,101,0,1,1,3,10,4,0,0,0,0,0,0,0
0,85,0,1,1,3,10,2,0,0,0,0,0,0,0
0,94,0,1,1,3,10,5,0,0,0,0,0,0,0
0,82,0,1,1,3,10,3,0,0,0,0,0,0,0
0,68,0,1,1,3,9,0,0,0,0,0,0,0,0
0,66,0,1,1,3,9,0,0,0,0,0,0,0,0
0,67,0,1,1,3,9,0,0,0,1,0,0,0,0
0,63,0,1,1,3,9,0,0,0,0,0,0,0,0
0,76,0,1,1,3,9,1,0,0,0,0,0,0,0
0,67,0,1,1,3,9,0,0,0,0,0,0,0,0
0,61,0,1,1,3,9,0,0,0,0,0,0,0,0
0,67,0,1,1,3,9,1,0,0,0,0,0,0,0
0,66,0,1,1,3,9,1,0,0,0,0,0,0,0
0,71,0,1,1,3,9,2,0,0,0,0,0,0,0
0,68,0,1,1,3,9,2,0,0,0,0,0,0,0
0,89,0,1,1,3,9,3,0,0,0,0,0,0,0
0,76,0,1,1,3,10,2,0,0,0,0,0,0,0
0,80,0,1,1,3,7,0,0,0,6,0,0,0,0
0,57,0,1,0,2,6,3,0,0,0,0,0,0,0
0,74,0,1,1,2,9,0,0,0,0,0,0,0,0
0,158,0,1,1,3,8,14,0,0,0,0,0,0,0
0,135,0,1,1,3,8,15,0,0,0,0,0,0,0
0,167,0,1,1,3,8,15,0,0,0,0,0,0,0
0,75,0,1,0,2,8,3,0,0,0,0,0,0,0
0,97,0,1,1,3,9,5,0,0,0,0,0,0,0
0,87,0,1,1,3,9,4,0,0,0,0,0,0,0
0,66,0,1,1,2,7,0,0,0,0,0,0,0,0
0,93,0,1,1,3,9,3,0,0,0,0,0,0,0
0,59,0,1,1,3,8,0,0,0,0,0,0,0,0
0,72,0,1,1,3,9,3,0,0,0,0,0,0,0
0,85,0,1,1,3,9,2,0,0,0,0,0,0,0
0,26,0,1,1,2,4,0,0,0,0,0,0,0,0
0,71,0,1,1,2,9,5,0,0,0,0,0,0,0
0,87,0,1,1,3,8,4,0,0,0,0,0,0,0
0,85,0,1,1,3,9,1,0,0,0,0,0,0,0
0,88,0,1,1,3,9,3,0,0,0,0,0,0,0
0,84,0,1,1,3,9,2,0,0,0,0,0,0,0
0,69,0,1,1,3,9,1,0,0,0,0,0,0,0
0,70,0,1,1,3,9,2,0,0,0,0,0,0,0
0,79,0,1,1,3,9,3,0,0,0,0,0,0,0
0,106,0,1,1,3,11,3,0,0,0,0,0,0,0
0,103,0,1,1,3,11,3,0,0,0,0,0,0,0
0,85,0,1,1,3,8,0,0,0,4,0,0,0,0
0,81,0,1,1,3,9,3,0,0,0,0,0,0,0
0,66,0,1,1,3,9,2,0,0,0,0,0,0,0
0,77,0,1,1,3,9,3,0,0,0,0,0,0,0
0,84,0,1,1,3,9,5,0,0,0,0,0,0,0
0,84,0,1,1,3,9,3,0,0,0,0,0,0,0
0,80,0,1,1,3,7,0,0,0,4,0,0,0,0
0,60,0,1,1,3,8,0,0,0,0,0,0,0,0
0,57,0,1,1,3,8,0,0,0,0,0,0,0,0
0,69,0,1,1,3,8,3,0,0,0,0,0,0,0
0,90,0,1,1,3,9,1,0,0,0,0,0,0,0
0,80,0,1,1,2,8,5,0,0,0,0,0,0,0
0,89,0,1,0,3,6,0,0,0,2,0,0,0,0
0,124,0,1,0,2,5,11,0,0,0,0,0,0,0
0,35,0,1,0,2,4,0,0,0,2,0,0,0,0
0,41,0,1,0,2,5,0,0,0,2,0,0,0,0
0,46,0,1,0,2,5,0,0,0,2,0,0,0,0
0,52,0,1,0,2,6,0,0,0,2,0,0,0,0
0,65,0,1,1,3,7,0,0,0,2,0,0,0,0
0,56,0,1,0,2,6,0,0,0,2,0,0,0,0
0,105,0,1,1,2,6,0,0,0,0,0,2,0,0
0,66,0,1,0,3,7,0,0,0,1,0,0,0,0
0,62,0,1,0,2,7,1,0,0,2,0,0,0,0
0,65,0,1,0,3,7,0,0,0,2,0,0,0,0
0,52,0,1,0,4,5,2,0,0,0,0,0,0,0
0,106,0,1,1,2,5,9,0,0,0,0,0,0,0
0,50,0,1,1,3,3,2,0,0,1,0,0,0,0
0,51,0,1,1,3,3,2,0,0,1,0,0,0,0
0,49,0,1,1,3,3,2,0,0,1,0,0,0,0
0,48,0,1,1,3,3,2,0,0,1,0,0,0,0
0,47,0,1,1,3,3,2,0,0,1,0,0,0,0
0,52,0,1,1,3,3,3,0,0,1,0,0,0,0
0,51,0,1,1,3,3,3,0,0,1,0,0,0,0
0,61,0,1,1,3,3,3,0,0,1,0,0,0,0
0,60,0,1,1,3,3,3,0,0,1,0,0,0,0
0,59,0,1,1,3,3,3,0,0,1,0,0,0,0
0,73,0,1,1,2,5,6,0,0,1,0,0,0,0
0,132,0,1,1,2,5,12,0,0,1,0,0,0,0
0,100,0,1,1,2,5,10,0,0,1,0,0,0,0
0,113,0,1,1,2,5,12,0,0,1,0,0,0,0
0,79,0,1,1,3,9,0,0,0,0,0,0,0,0
0,84,0,1,1,2,7,1,0,0,0,0,0,0,0
0,113,0,1,1,2,7,7,0,0,0,0,0,0,0
0,84,0,1,0,2,7,3,0,0,0,0,0,0,0
0,81,0,1,0,2,7,2,0,0,0,0,0,0,0
0,83,0,1,0,2,7,3,0,0,0,0,0,0,0
0,83,0,1,1,2,6,0,1,0,2,0,0,0,0
0,79,0,1,1,2,7,1,0,0,0,0,0,0,0
0,77,0,1,0,2,7,2,0,0,0,0,0,0,0
0,82,0,1,0,2,7,2,0,0,0,0,0,0,0
0,62,0,1,0,2,7,2,0,0,0,0,0,0,0
0,64,0,1,0,2,7,2,0,0,0,0,0,0,0
0,61,0,1,1,2,7,0,0,0,0,0,0,0,0
0,58,0,1,0,2,7,1,0,0,0,0,0,0,0
0,60,0,1,1,2,7,0,0,0,0,0,0,0,0
0,80,0,1,1,2,4,4,0,0,0,0,0,0,0
0,44,0,1,1,4,4,0,0,1,0,0,0,0,0
0,61,0,1,0,3,7,2,0,0,0,0,0,0,0
0,63,0,1,0,3,7,3,0,0,0,0,0,0,0
0,64,0,1,0,3,7,3,0,0,0,0,0,0,0
0,65,0,1,0,3,7,3,0,0,0,0,0,0,0
0,72,0,1,0,3,7,4,0,0,0,0,0,0,0
0,66,0,1,0,3,7,2,0,0,0,0,0,0,0
0,64,0,1,0,3,7,2,0,0,0,0,0,0,0
0,91,0,1,1,3,9,1,0,0,0,0,0,0,0
0,51,0,1,0,4,4,2,0,0,1,0,0,0,0
0,92,0,1,1,3,4,0,0,0,5,0,0,0,0
0,115,0,1,0,2,6,1,0,0,0,0,2,0,0
0,56,0,1,1,3,4,1,0,0,1,0,0,0,0
0,68,0,1,1,6,3,2,0,0,0,0,0,0,0
0,82,0,1,0,2,6,0,0,0,5,0,0,0,0
0,133,0,1,1,3,3,0,0,0,0,0,1,0,0
0,67,0,1,1,2,4,3,0,0,1,0,0,0,0
0,89,0,1,1,2,4,5,0,0,1,0,0,0,0
0,59,0,1,0,3,3,4,0,0,1,0,0,0,0
0,60,0,1,1,3,7,4,0,0,0,0,0,0,0
0,122,0,1,1,2,4,0,0,0,0,2,4,0,0
0,95,0,1,1,2,4,0,0,0,0,0,4,0,0
0,46,0,1,1,3,7,0,0,0,0,0,0,0,0
0,85,0,1,0,3,5,5,0,0,0,0,0,0,0
0,49,0,1,1,4,7,0,0,0,0,0,0,0,0
0,92,0,1,1,4,7,5,0,0,0,0,0,0,0
0,61,0,1,1,3,5,1,0,0,1,0,0,0,0
0,63,0,1,1,2,3,2,0,0,0,7,0,0,0
0,52,0,1,1,3,5,1,0,0,1,0,0,0,0
0,93,0,1,1,4,4,0,0,0,0,3,0,0,0
0,91,0,1,0,4,10,0,0,0,0,0,0,0,0
0,103,0,1,1,2,5,6,0,0,0,0,0,0,0
0,78,0,1,0,3,4,0,0,0,1,0,1,0,0
0,156,0,1,1,3,6,18,0,0,0,0,0,0,0
0,97,0,1,0,3,5,6,0,0,0,0,0,0,0
0,96,0,1,0,2,6,7,0,0,0,0,0,0,0
0,91,0,1,1,3,4,4,0,0,0,0,0,0,0
0,68,0,1,0,3,3,0,0,0,2,0,0,0,0
0,60,0,1,1,4,3,1,0,0,0,1,0,0,0
0,35,0,1,0,2,4,0,0,1,0,0,0,0,0
0,117,0,1,1,3,8,0,0,0,0,5,0,0,0
0,118,0,1,1,3,8,0,0,0,0,5,0,0,0
0,64,0,1,1,3,4,0,0,0,0,1,0,0,0
0,166,0,1,1,3,3,21,0,0,0,0,0,0,0
0,61,0,1,0,2,7,0,0,0,3,0,0,0,0
0,49,0,1,0,2,7,0,0,0,1,0,0,0,0
0,52,0,1,0,2,7,0,0,0,1,0,0,0,0
0,104,0,1,1,2,5,0,0,0,12,0,0,0,0
0,106,0,1,1,2,5,0,0,0,10,0,0,0,0
0,102,0,1,1,2,5,1,0,0,9,0,0,0,0
0,92,0,1,1,2,5,0,0,0,9,0,0,0,0
0,109,0,1,1,2,5,0,0,0,10,0,0,0,0
0,105,0,1,1,2,5,0,0,0,9,0,0,0,0
0,110,0,1,1,2,5,0,0,0,14,0,0,0,0
0,89,0,1,1,2,5,0,0,0,8,0,0,0,0
0,90,0,1,0,2,6,5,0,0,0,0,0,0,0
0,151,0,1,1,3,4,16,0,0,0,0,0,0,0
0,61,0,1,1,2,5,1,0,0,0,1,0,0,0
0,71,0,1,1,3,4,2,0,0,1,0,0,0,0
0,55,0,1,0,2,5,1,0,0,1,0,0,0,0
0,57,0,1,0,2,5,1,0,0,2,0,0,0,0
0,81,0,1,1,2,4,3,0,0,0,0,2,0,0
0,52,0,1,0,2,3,1,0,0,1,0,0,0,0
0,51,0,1,0,2,3,1,0,0,1,0,0,0,0
0,46,0,1,0,2,3,1,0,0,1,0,0,0,0
0,105,0,1,0,2,3,15,0,0,0,0,0,0,0
0,76,0,1,1,2,6,2,0,0,1,0,0,0,0
0,99,0,1,0,2,5,0,0,0,8,0,0,0,0
0,85,0,1,1,3,4,3,0,0,0,0,1,0,0
0,78,0,1,0,3,3,1,0,0,0,0,1,0,0
0,102,0,1,0,2,4,10,0,0,0,0,0,0,0
0,114,0,1,0,2,6,7,0,0,0,0,0,0,0
0,86,0,1,0,2,6,4,0,0,0,0,0,0,0
0,81,0,1,0,2,6,3,0,0,0,0,0,0,0
0,88,0,1,1,2,6,3,0,0,0,0,0,0,0
0,71,0,1,1,3,3,0,0,0,0,2,0,0,0
0,72,0,1,1,3,3,0,0,0,0,2,0,0,0
0,40,0,1,0,2,4,0,0,0,2,0,0,0,0
0,55,0,1,0,3,4,0,0,0,3,0,1,0,0
0,104,0,1,1,3,5,3,0,0,6,0,0,0,0
0,63,0,1,0,2,3,4,0,0,0,0,0,0,0
0,142,0,1,1,2,5,15,0,0,0,6,0,0,0
0,101,0,1,1,2,5,13,0,0,0,0,0,0,0
0,79,0,1,1,2,5,9,0,0,0,0,0,0,0
0,105,0,1,1,2,6,11,0,0,0,0,0,0,0
0,95,0,1,1,2,4,6,0,0,0,10,0,0,0
0,81,0,1,1,2,7,0,0,0,5,0,0,0,0
0,104,0,1,1,3,3,1,0,0,0,2,4,0,0
0,110,0,1,1,3,3,0,0,0,0,0,4,0,0
0,130,0,1,1,3,3,1,0,0,0,1,4,0,0
0,108,0,1,1,3,3,0,0,0,0,0,5,0,0
0,98,0,1,1,2,4,11,0,0,0,0,0,0,0
0,73,0,1,0,3,4,0,0,0,1,0,1,0,0
0,73,0,1,1,2,9,0,0,0,0,0,0,0,0
0,94,0,1,1,3,4,0,0,0,8,0,0,0,0
0,100,0,1,1,3,6,1,0,0,2,1,0,0,0
0,122,0,1,1,4,6,11,0,0,1,0,0,0,0
0,67,0,1,1,2,7,0,0,0,2,0,0,0,0
0,52,0,1,0,3,3,0,0,1,0,0,0,0,0
0,80,0,1,0,3,4,2,0,0,2,0,0,0,0
0,95,0,1,1,3,7,2,0,0,0,4,0,0,0
0,75,0,1,0,2,8,0,0,0,0,0,0,0,0
0,79,0,1,1,2,8,0,0,0,0,1,0,0,0
0,86,0,1,1,3,4,0,0,0,0,3,0,0,0
0,90,0,1,0,5,6,0,0,1,3,0,0,0,0
0,92,0,1,0,3,7,0,0,0,5,0,0,0,0
0,67,0,1,0,2,7,0,0,0,1,0,0,0,0
0,119,0,1,0,2,6,6,0,0,0,0,0,0,0
0,121,0,1,0,2,6,6,0,0,0,0,0,0,0
0,129,0,1,0,2,6,8,0,0,0,0,0,0,0
0,159,0,1,0,2,4,16,0,0,0,0,0,0,0
0,41,0,1,1,3,4,0,0,1,0,0,0,0,0
0,35,0,1,1,4,3,1,0,0,0,0,0,0,0
0,80,0,1,1,3,3,3,0,0,0,2,0,0,0
0,95,0,1,1,4,5,0,0,0,0,0,0,0,0
0,76,0,1,1,3,5,0,0,0,1,0,0,0,0
0,67,0,1,1,2,5,0,0,0,1,0,0,0,0
0,112,0,1,1,3,5,6,0,0,0,0,0,0,0
0,92,0,1,1,3,5,3,0,0,0,0,0,0,0
0,151,0,1,1,2,9,11,0,0,0,0,0,0,0
0,88,0,1,0,3,6,0,0,0,2,0,0,0,0
0,42,0,1,0,4,3,0,0,0,1,0,0,0,0
0,164,0,1,1,3,3,0,0,0,0,0,1,0,0
0,96,0,1,1,3,5,2,0,0,0,4,0,0,0
0,97,0,1,1,2,7,5,0,0,2,0,0,0,0
0,61,0,1,1,2,4,0,0,0,0,0,1,0,0
0,90,0,1,1,2,7,1,0,0,4,0,0,0,0
0,73,0,1,1,4,5,0,0,0,4,0,0,0,0
0,57,0,1,1,5,4,0,0,0,2,0,0,0,0
0,143,0,1,1,3,9,2,0,0,0,1,8,0,0
0,86,0,1,1,3,10,0,0,0,2,0,0,0,0
0,102,0,1,1,2,6,9,0,0,0,0,0,0,0
0,57,0,1,1,2,3,0,0,0,0,0,3,0,0
0,159,0,1,1,3,3,7,0,0,1,2,4,0,0
0,41,0,1,1,5,3,1,0,0,0,0,0,0,0
0,59,0,1,1,2,4,6,0,0,0,0,0,0,0
0,68,0,1,0,2,4,6,0,0,0,0,0,0,0
0,53,0,1,0,2,4,1,0,0,2,0,0,0,0
0,65,0,1,1,3,3,0,0,0,0,0,3,0,0
0,89,0,1,1,3,8,0,0,0,1,0,0,0,0
0,135,0,1,0,3,6,11,0,0,0,0,0,0,0
0,85,0,1,0,3,6,0,0,0,1,0,0,0,0
0,38,0,1,0,5,4,0,0,0,0,0,0,0,0
0,46,0,1,1,5,4,0,0,1,0,0,0,0,0
0,48,0,1,1,3,6,1,0,0,1,0,0,0,0
0,103,0,1,0,5,9,3,0,0,0,0,0,0,0
0,112,0,1,0,3,12,1,0,0,1,0,0,0,0
0,81,0,1,1,3,8,2,0,0,1,0,0,0,0
0,97,0,1,1,3,8,5,0,0,1,0,0,0,0
0,105,0,1,1,3,8,3,0,0,1,0,0,0,0
0,64,0,1,1,3,8,0,0,0,1,0,0,0,0
0,88,0,1,1,3,8,1,0,0,1,0,0,0,0
0,94,0,1,0,2,4,11,0,0,0,0,0,0,0
0,147,0,1,0,2,4,21,0,0,0,0,0,0,0
0,49,0,1,1,2,4,1,0,0,0,1,0,0,0
0,99,0,1,1,2,4,8,0,0,0,2,1,0,0
0,142,0,1,0,2,4,16,0,0,0,0,0,0,0
0,123,0,1,1,2,4,15,0,0,0,3,0,0,0
0,134,0,1,1,2,4,18,0,0,0,2,0,0,0
0,190,0,1,1,2,4,22,0,0,0,2,0,0,0
0,120,0,1,0,2,4,13,0,0,0,0,0,0,0
0,142,0,1,1,3,4,17,0,0,0,2,0,0,0
0,135,0,1,1,2,4,19,0,0,0,1,0,0,0
0,102,0,1,1,2,4,15,0,0,0,1,0,0,0
0,77,0,1,1,2,4,9,0,0,0,0,0,0,0
0,113,0,1,1,2,4,13,0,0,0,2,0,0,0
0,139,0,1,1,2,4,13,0,0,0,3,0,0,0
0,106,0,1,0,2,4,14,0,0,0,0,0,0,0
0,79,0,1,0,2,4,8,0,0,0,0,0,0,0
0,94,0,1,1,2,4,8,0,0,0,2,0,0,0
0,125,0,1,0,2,4,13,0,0,0,0,0,0,0
0,126,0,1,0,2,4,16,0,0,0,0,0,0,0
0,102,0,1,0,2,4,13,0,0,0,0,0,0,0
0,89,0,1,0,2,4,9,0,0,0,0,0,0,0
0,117,0,1,1,2,4,13,0,0,0,1,0,0,0
0,100,0,1,1,2,4,11,0,0,0,1,0,0,0
0,63,0,1,1,2,4,5,0,0,0,1,0,0,0
0,108,0,1,1,5,4,11,0,0,0,3,0,0,0
0,82,0,1,0,2,4,10,0,0,0,0,0,0,0
0,90,0,1,1,2,4,10,0,0,0,1,0,0,0
0,94,0,1,0,2,4,9,0,0,0,0,0,0,0
0,101,0,1,1,2,4,12,0,0,0,1,0,0,0
0,156,0,1,1,2,4,28,0,0,0,3,0,0,0
0,66,0,1,1,2,4,4,0,0,0,1,0,0,0
0,89,0,1,0,3,4,10,0,0,0,0,0,0,0
0,138,0,1,1,2,4,17,0,0,0,0,0,0,0
0,189,0,1,0,2,4,24,0,0,0,0,0,0,0
0,149,0,1,1,2,4,18,0,0,0,2,0,0,0
0,111,0,1,0,2,4,16,0,0,0,0,0,0,0
0,59,0,1,1,2,4,3,0,0,0,1,0,0,0
0,224,0,1,1,2,4,20,0,0,0,12,0,0,0
0,56,0,1,1,2,4,3,0,0,0,1,0,0,0
0,77,0,1,0,2,4,8,0,0,0,0,0,0,0
0,114,0,1,0,2,4,16,0,0,0,0,0,0,0
0,95,0,1,0,2,4,12,0,0,0,0,0,0,0
0,124,0,1,1,2,4,14,0,0,0,1,0,0,0
0,74,0,1,0,2,4,8,0,0,0,0,0,0,0
0,78,0,1,1,2,4,7,0,0,0,1,0,0,0
0,123,0,1,1,2,4,18,0,0,0,2,0,0,0
0,95,0,1,1,2,4,11,0,0,0,3,0,0,0
0,101,0,1,0,2,4,14,0,0,0,0,0,0,0
0,84,0,1,1,2,4,7,0,0,0,3,0,0,0
0,115,0,1,1,2,4,15,0,0,0,0,0,0,0
0,93,0,1,0,2,4,10,0,0,0,0,0,0,0
0,67,0,1,1,2,4,6,0,0,0,2,0,0,0
0,105,0,1,1,2,4,13,0,0,0,0,0,0,0
0,68,0,1,0,3,4,6,0,0,0,0,0,0,0
0,101,0,1,0,3,4,10,0,0,0,0,0,0,0
0,77,0,1,1,2,4,6,0,0,0,1,0,0,0
0,81,0,1,1,2,4,5,0,0,0,3,0,0,0
0,72,0,1,1,3,4,6,0,0,0,0,0,0,0
0,105,0,1,1,2,4,15,0,0,0,0,0,0,0
0,81,0,1,0,2,4,8,0,0,0,0,0,0,0
0,86,0,1,0,2,4,10,0,0,0,0,0,0,0
0,73,0,1,1,2,4,5,0,0,0,2,0,0,0
0,96,0,1,1,2,4,7,0,0,0,2,1,0,0
0,91,0,1,1,2,4,11,0,0,0,1,0,0,0
0,79,0,1,1,2,4,7,0,0,0,1,0,0,0
0,104,0,1,1,2,4,11,0,0,0,2,0,0,0
0,89,0,1,1,2,4,9,0,0,0,1,0,0,0
0,94,0,1,1,2,4,10,0,0,0,2,0,0,0
0,93,0,1,0,2,4,9,0,0,0,0,0,0,0
0,132,0,1,1,2,4,14,0,0,0,5,0,0,0
0,114,0,1,1,2,4,14,0,0,0,1,0,0,0
0,84,0,1,0,2,4,9,0,0,0,0,0,0,0
0,103,0,1,0,2,4,12,0,0,0,0,0,0,0
0,105,0,1,1,2,4,8,0,0,0,2,1,0,0
0,141,0,1,1,4,4,21,0,0,0,0,0,0,0
0,154,0,1,1,2,4,17,0,0,0,2,0,0,0
0,118,0,1,1,2,4,13,0,0,0,1,0,0,0
0,102,0,1,0,2,4,12,0,0,0,0,0,0,0
0,106,0,1,1,2,4,10,0,0,0,1,0,0,0
0,99,0,1,1,2,4,9,0,0,0,3,0,0,0
0,129,0,1,1,2,4,15,0,0,0,3,0,0,0
0,128,0,1,1,2,4,16,0,0,0,1,0,0,0
0,93,0,1,1,3,4,11,0,0,0,0,0,0,0
0,124,0,1,0,2,4,15,0,0,0,0,0,0,0
0,107,0,1,1,2,4,13,0,0,0,1,0,0,0
0,107,0,1,0,3,4,13,0,0,0,0,0,0,0
0,131,0,1,1,2,4,18,0,0,0,0,0,0,0
0,88,0,1,0,2,4,9,0,0,0,0,0,0,0
0,118,0,1,0,2,4,16,0,0,0,0,0,0,0
0,103,0,1,0,2,4,11,0,0,0,0,0,0,0
0,149,0,1,1,2,4,14,0,0,0,8,0,0,0
0,95,0,1,0,2,4,11,0,0,0,0,0,0,0
0,120,0,1,1,2,4,14,0,0,0,4,0,0,0
0,112,0,1,0,2,4,19,0,0,0,0,0,0,0
0,131,0,1,1,2,4,20,0,0,0,2,0,0,0
0,98,0,1,1,2,4,9,0,0,0,1,0,0,0
0,136,0,1,1,2,4,13,0,0,0,4,0,0,0
0,91,0,1,1,2,4,9,0,0,0,1,0,0,0
0,89,0,1,1,2,4,9,0,0,0,3,0,0,0
0,69,0,1,1,2,4,5,0,0,0,1,0,0,0
0,150,0,1,1,3,4,19,0,0,0,1,0,0,0
0,83,0,1,0,2,4,10,0,0,0,0,0,0,0
0,127,0,1,1,2,4,16,0,0,0,1,0,0,0
0,93,0,1,1,2,4,12,0,0,0,1,0,0,0
0,109,0,1,0,2,4,14,0,0,0,0,0,0,0
0,111,0,1,1,2,4,12,0,0,0,3,0,0,0
0,104,0,1,0,2,4,11,0,0,0,0,0,0,0
0,98,0,1,0,2,4,10,0,0,0,0,0,0,0
0,118,0,1,1,2,4,11,0,0,0,3,0,0,0
0,69,0,1,1,3,4,5,0,0,0,1,0,0,0
0,92,0,1,1,2,4,10,0,0,0,1,0,0,0
0,107,0,1,0,2,4,14,0,0,0,0,0,0,0
0,64,0,1,1,2,4,3,0,0,0,1,0,0,0
0,89,0,1,1,2,4,8,0,0,0,1,0,0,0
0,93,0,1,1,2,4,11,0,0,0,1,0,0,0
0,71,0,1,1,2,4,5,0,0,0,1,0,0,0
0,133,0,1,1,2,4,16,0,0,0,2,0,0,0
0,74,0,1,1,2,4,7,0,0,0,1,0,0,0
0,68,0,1,1,2,4,5,0,0,0,2,0,0,0
0,141,0,1,1,5,4,17,0,0,0,1,0,0,0
0,101,0,1,1,2,4,11,0,0,0,1,0,0,0
0,127,0,1,0,2,4,18,0,0,0,0,0,0,0
0,113,0,1,0,2,4,14,0,0,0,0,0,0,0
0,116,0,1,1,2,4,17,0,0,0,3,0,0,0
0,84,0,1,1,2,4,7,0,0,0,1,0,0,0
0,79,0,1,1,2,4,6,0,0,0,4,0,0,0
0,187,0,1,1,2,4,25,0,0,0,0,0,0,0
0,131,0,1,1,2,4,17,0,0,0,0,0,0,0
0,103,0,1,0,4,4,11,0,0,0,0,0,0,0
0,80,0,1,1,2,4,7,0,0,0,1,0,0,0
0,50,0,1,0,2,4,5,0,0,0,0,0,0,0
0,86,0,1,1,2,4,8,0,0,0,1,0,0,0
0,116,0,1,1,2,4,12,0,0,0,1,0,0,0
0,100,0,1,0,2,5,8,0,0,0,0,0,0,0
0,67,0,1,1,3,4,7,0,0,0,0,0,0,0
0,107,0,1,1,2,6,8,0,0,0,0,0,0,0
0,95,0,1,0,2,3,10,0,0,0,0,0,0,0
0,62,0,1,1,2,3,0,0,0,1,0,0,0,0
0,77,0,1,1,5,5,0,0,0,1,0,0,0,0
0,67,0,1,0,3,3,2,0,0,1,0,0,0,0
0,129,0,1,0,2,7,1,0,0,15,0,0,0,0
0,59,0,1,0,2,4,2,0,0,2,0,0,0,0
0,54,0,1,1,3,4,1,0,0,1,0,0,0,0
0,129,0,1,1,3,7,8,0,0,1,0,0,0,0
0,124,0,1,1,3,7,8,0,0,1,0,0,0,0
0,123,0,1,1,3,7,7,0,0,1,0,0,0,0
0,130,0,1,1,3,7,8,0,0,1,0,0,0,0
0,62,0,1,0,3,5,4,0,0,0,0,0,0,0
0,131,0,1,1,3,6,8,0,0,0,0,0,0,0
0,66,0,1,1,2,3,0,0,0,1,0,1,0,0
0,129,0,1,1,2,7,9,0,0,1,0,0,0,0
0,59,0,1,1,2,8,4,0,0,0,0,0,0,0
0,64,0,1,1,2,8,4,0,0,0,0,0,0,0
0,59,0,1,1,2,8,3,0,0,0,0,0,0,0
0,113,0,1,1,3,8,9,0,0,0,0,0,0,0
0,71,0,1,1,3,8,0,0,0,1,0,0,0,0
0,156,0,1,1,6,9,6,0,0,0,1,1,0,0
0,116,0,1,1,6,6,1,0,0,3,0,1,0,0
0,126,0,1,1,2,5,10,0,0,0,0,0,0,0
0,78,0,1,0,4,4,3,0,0,1,0,0,0,0
0,114,0,1,1,4,5,7,0,0,0,0,0,0,0
0,104,0,1,1,4,5,7,0,0,0,0,0,0,0
0,116,0,1,1,4,5,9,0,0,0,0,0,0,0
0,122,0,1,1,4,5,9,0,0,0,0,0,0,0
0,118,0,1,1,4,5,9,0,0,0,0,0,0,0
0,78,0,1,1,2,5,1,0,0,0,0,0,0,0
0,120,0,1,0,2,5,12,0,0,0,0,0,0,0
0,70,0,1,1,2,4,0,0,0,0,0,0,0,0
0,87,0,1,1,2,7,3,0,0,0,0,0,0,0
0,117,0,1,1,3,5,8,0,0,0,0,0,0,0
0,62,0,1,0,3,5,1,0,0,1,0,0,0,0
0,82,0,1,1,3,3,3,0,0,0,0,1,0,0
0,94,0,1,1,3,3,5,0,0,0,0,1,0,0
0,80,0,1,1,3,3,3,0,0,0,0,1,0,0
0,81,0,1,1,3,3,2,0,0,0,0,1,0,0
0,125,0,1,1,2,7,12,0,0,0,3,0,0,0
0,66,0,1,0,3,4,0,0,0,0,0,1,0,0
0,89,0,1,0,3,4,0,0,0,4,0,0,0,0
0,76,0,1,1,2,5,0,0,0,0,0,1,0,0
0,70,0,1,1,2,6,7,0,0,0,0,0,0,0
0,132,0,1,1,2,6,10,0,0,0,0,0,0,0
0,59,0,1,0,2,3,2,0,0,0,0,1,0,0
0,111,0,1,1,3,3,0,0,0,0,5,0,0,0
0,91,0,1,1,3,3,0,0,0,0,4,0,0,0
0,103,0,1,1,2,6,6,0,0,1,0,0,0,0
0,116,0,1,1,3,4,11,0,0,0,0,0,0,0
0,95,0,1,1,2,4,0,0,0,0,0,3,0,0
0,97,0,1,0,2,5,6,0,0,0,0,0,0,0
0,93,0,1,0,4,4,3,0,0,0,0,0,0,0
0,87,0,1,1,3,3,0,0,0,0,1,2,0,0
0,104,0,1,1,3,3,0,0,0,0,5,2,0,0
0,62,0,1,1,3,3,3,0,0,0,0,0,0,0
0,120,0,1,1,3,7,3,0,0,7,0,0,0,0
